transaction_id,customer_id,account_type,transaction_time,transaction_hour,amount,payment_method,merchant_name,location,home_city,device_type,transaction_status,is_fraud,risk_score
TXN0012741,CUST00280,Salary,08-11-24 3:11,3,23423.73,NEFT,Flight Booking,Lucknow,Mumbai,Mobile,Success,0,49
TXN0012742,CUST00519,Salary,25-07-24 23:31,23,35875.63,NEFT,Myntra,Chennai,Chennai,Tablet,Success,0,5
TXN0012743,CUST00508,Savings,20-06-24 15:58,15,2722.2,Debit Card,Hotel Booking,Kolkata,Kolkata,Tablet,Success,0,7
TXN0012744,CUST00391,Savings,26-11-24 18:36,18,69725.12,Net Banking,Hospital,Lucknow,Lucknow,Tablet,Success,0,10
TXN0012745,CUST00396,Salary,04-12-24 2:39,2,18709.07,UPI,Swiggy,Hyderabad,Hyderabad,Mobile,Success,0,23
TXN0012746,CUST00591,Salary,06-08-24 2:54,2,6877.86,Net Banking,Ola,Pune,Pune,Desktop,Success,0,32
TXN0012747,CUST00562,Savings,01-05-24 6:48,6,3180.79,Debit Card,BookMyShow,Delhi,Delhi,POS Terminal,Failed,0,19
TXN0012748,CUST00246,Salary,12-02-24 21:21,21,81951.23,Credit Card,Pharmacy,Delhi,Delhi,Desktop,Success,0,4
TXN0012749,CUST00766,Salary,12-06-24 2:09,2,9315.44,NEFT,PayTM Mall,Ahmedabad,Ahmedabad,Mobile,Success,0,29
TXN0012750,CUST00450,Salary,02-10-24 23:50,23,4798.35,Credit Card,Electronics Store,Kolkata,Bengaluru,Desktop,Success,0,25
TXN0012751,CUST00882,Current,22-09-24 4:46,4,13334.29,UPI,PhonePe Merchant,Ahmedabad,Ahmedabad,Tablet,Success,0,20
TXN0012752,CUST00906,Savings,21-02-24 18:21,18,49294.11,Debit Card,Fuel Station,Ahmedabad,Ahmedabad,Mobile,Success,0,3
TXN0012753,CUST01083,Savings,04-07-24 12:37,12,2629.74,UPI,Hospital,Delhi,Delhi,Mobile,Success,0,3
TXN0012754,CUST00990,Salary,22-12-24 20:29,20,18553.96,UPI,Electronics Store,Chennai,Lucknow,POS Terminal,Success,0,24
TXN0012755,CUST01141,Savings,03-03-24 0:43,0,3586.76,UPI,Flight Booking,Jaipur,Jaipur,Tablet,Success,0,0
TXN0012756,CUST00218,Savings,18-12-24 14:10,14,9475.12,UPI,Unknown Merchant,Lucknow,Lucknow,Tablet,Success,0,18
TXN0012757,CUST00659,Salary,03-09-24 7:38,7,3175.19,Net Banking,Local ATM,Bengaluru,Bengaluru,Mobile,Success,0,11
TXN0012758,CUST00419,Current,13-03-24 18:09,18,12149.12,NEFT,Nykaa,Mumbai,Bengaluru,Mobile,Success,0,25
TXN0012759,CUST00815,Current,16-03-24 7:52,7,17596.77,Credit Card,Myntra,Surat,Surat,Desktop,Success,0,9
TXN0012760,CUST01038,Current,29-08-24 22:46,22,3680.86,UPI,Grocery Store,Ahmedabad,Ahmedabad,POS Terminal,Success,0,4
TXN0012761,CUST00163,Salary,11-01-24 5:32,5,1729.12,UPI,PayTM Mall,Surat,Surat,Mobile,Success,0,0
TXN0012762,CUST00862,Savings,30-09-24 10:53,10,1949.98,NEFT,Electronics Store,Pune,Pune,Mobile,Success,0,7
TXN0012763,CUST00225,Savings,16-06-24 14:42,14,2481.85,IMPS,Grocery Store,Bhopal,Bhopal,POS Terminal,Success,0,4
TXN0012764,CUST00898,Salary,08-03-24 6:03,6,31973.84,IMPS,PhonePe Merchant,Pune,Pune,Mobile,Success,0,7
TXN0012765,CUST01003,Current,17-06-24 9:04,9,17550.73,UPI,Swiggy,Lucknow,Lucknow,Tablet,Success,0,5
TXN0012766,CUST00356,Salary,10-07-24 10:57,10,7167.51,NEFT,Grocery Store,Jaipur,Delhi,Tablet,Success,0,26
TXN0012767,CUST00441,Salary,24-06-24 13:17,13,1753.87,Credit Card,BigBasket,Bengaluru,Surat,Mobile,Failed,0,39
TXN0012768,CUST00175,Savings,06-11-24 20:31,20,6752.65,Debit Card,Electronics Store,Bhopal,Bhopal,Mobile,Success,0,9
TXN0012769,CUST00039,Salary,27-06-24 3:22,3,9941.06,IMPS,BigBasket,Pune,Pune,POS Terminal,Success,0,20
TXN0012770,CUST00879,Savings,08-08-24 9:02,9,3835.19,NEFT,IRCTC,Ahmedabad,Ahmedabad,Desktop,Failed,0,15
TXN0012771,CUST01135,Savings,08-07-24 14:27,14,5194.69,Debit Card,Google Pay Merchant,Kolkata,Kolkata,Desktop,Success,0,2
TXN0012772,CUST00189,Current,05-05-24 20:19,20,1213.52,NEFT,Amazon,Bengaluru,Bengaluru,Tablet,Success,0,2
TXN0012773,CUST00714,Current,07-01-24 17:00,17,4418.46,Net Banking,BigBasket,Pune,Pune,Mobile,Success,0,7
TXN0012774,CUST00260,Savings,13-11-24 5:25,5,2152.86,Net Banking,Hospital,Hyderabad,Hyderabad,POS Terminal,Success,0,10
TXN0012775,CUST00510,Salary,15-04-24 1:17,1,4412.03,NEFT,Zomato,Hyderabad,Hyderabad,Mobile,Success,0,27
TXN0012776,CUST01029,Savings,18-12-24 11:49,11,2481.38,NEFT,Zomato,Bengaluru,Bengaluru,POS Terminal,Success,0,2
TXN0012777,CUST00752,Salary,03-08-24 10:49,10,38875.1,IMPS,Fuel Station,Lucknow,Lucknow,Desktop,Success,0,2
TXN0012778,CUST00298,Salary,15-07-24 12:07,12,3178.42,Net Banking,Electronics Store,Chennai,Chennai,Tablet,Success,0,9
TXN0012779,CUST01154,Savings,09-07-24 21:04,21,8543.4,Net Banking,Grocery Store,Chennai,Chennai,Mobile,Success,0,10
TXN0012780,CUST01185,Savings,12-06-24 8:00,8,587.08,Credit Card,Hospital,Chennai,Chennai,POS Terminal,Success,0,5
TXN0012781,CUST00545,Savings,27-01-24 6:49,6,7528.22,Credit Card,Ola,Bengaluru,Lucknow,Mobile,Success,0,26
TXN0012782,CUST00801,Savings,11-10-24 8:00,8,10671.57,UPI,Grocery Store,Bengaluru,Kolkata,Mobile,Success,0,26
TXN0012783,CUST01081,Current,08-07-24 4:44,4,6443.87,Net Banking,Fuel Station,Ahmedabad,Ahmedabad,Desktop,Failed,0,37
TXN0012784,CUST00720,Current,15-06-24 3:59,3,20972.14,Credit Card,Fuel Station,Ahmedabad,Ahmedabad,Desktop,Failed,0,34
TXN0012785,CUST00957,Savings,19-10-24 22:53,22,845.74,Credit Card,Google Pay Merchant,Kolkata,Kolkata,Desktop,Success,0,0
TXN0012786,CUST00629,Salary,10-06-24 5:05,5,1899.77,Credit Card,Hotel Booking,Ahmedabad,Ahmedabad,POS Terminal,Success,0,0
TXN0012787,CUST00907,Savings,11-04-24 19:04,19,15217.35,Credit Card,Swiggy,Ahmedabad,Ahmedabad,Mobile,Success,0,1
TXN0012788,CUST00414,Savings,19-09-24 4:27,4,1804.13,Debit Card,Fuel Station,Surat,Surat,Desktop,Success,0,21
TXN0012789,CUST00549,Salary,25-12-24 11:33,11,1685.41,Credit Card,Flipkart,Bhopal,Bhopal,Tablet,Success,0,6
TXN0012790,CUST00832,Current,18-06-24 7:45,7,18724.91,Credit Card,PhonePe Merchant,Mumbai,Mumbai,POS Terminal,Success,0,4
TXN0012791,CUST01083,Savings,17-06-24 15:31,15,7868.5,Net Banking,Hospital,Pune,Delhi,Tablet,Success,0,27
TXN0012792,CUST00787,Savings,31-01-24 22:08,22,14566.34,Debit Card,Nykaa,Hyderabad,Hyderabad,Mobile,Success,0,6
TXN0012793,CUST00821,Salary,08-10-24 5:58,5,19689.41,NEFT,Flipkart,Lucknow,Lucknow,POS Terminal,Success,0,2
TXN0012794,CUST01016,Current,15-02-24 16:41,16,31477.45,Credit Card,Ola,Lucknow,Lucknow,Tablet,Success,0,2
TXN0012795,CUST00727,Salary,17-08-24 22:11,22,8497.11,NEFT,Electronics Store,Surat,Bhopal,Mobile,Failed,0,33
TXN0012796,CUST00534,Current,03-08-24 8:37,8,5767.9,IMPS,PhonePe Merchant,Ahmedabad,Delhi,Mobile,Success,0,24
TXN0012797,CUST00694,Salary,01-01-24 11:49,11,1784.53,IMPS,Hotel Booking,Jaipur,Jaipur,Tablet,Failed,0,17
TXN0012798,CUST00818,Salary,07-03-24 15:41,15,9854.3,Credit Card,Google Pay Merchant,Bhopal,Bhopal,Desktop,Success,0,8
TXN0012799,CUST00973,Current,13-10-24 16:32,16,21288.88,Debit Card,Ola,Delhi,Delhi,Mobile,Success,0,4
TXN0012800,CUST00602,Current,06-10-24 14:39,14,2817.67,Credit Card,Myntra,Ahmedabad,Ahmedabad,Desktop,Success,0,7
TXN0012801,CUST00325,Salary,29-09-24 8:39,8,32192.71,NEFT,PhonePe Merchant,Pune,Pune,Tablet,Success,1,2
TXN0012802,CUST00581,Current,19-07-24 15:45,15,9817.29,UPI,Flight Booking,Hyderabad,Hyderabad,POS Terminal,Success,0,6
TXN0012803,CUST00926,Savings,18-05-24 11:00,11,1269.8,Debit Card,Flight Booking,Kolkata,Kolkata,Tablet,Success,0,2
TXN0012804,CUST00112,Savings,01-07-24 22:34,22,2038.15,Credit Card,Amazon,Chennai,Chennai,Desktop,Success,0,9
TXN0012805,CUST00134,Savings,28-04-24 17:47,17,2474.45,UPI,PhonePe Merchant,Mumbai,Pune,Tablet,Success,0,22
TXN0012806,CUST00846,Savings,24-05-24 18:15,18,2589.39,NEFT,Zomato,Pune,Pune,Tablet,Success,0,3
TXN0012807,CUST01015,Current,20-02-24 21:58,21,1968.21,IMPS,Hotel Booking,Lucknow,Lucknow,Tablet,Success,0,1
TXN0012808,CUST00047,Savings,16-04-24 2:30,2,4362.55,Net Banking,Flight Booking,Pune,Pune,POS Terminal,Success,0,31
TXN0012809,CUST00648,Current,25-06-24 6:00,6,12908.51,Net Banking,Amazon,Pune,Pune,Tablet,Success,0,10
TXN0012810,CUST00850,Current,26-05-24 2:33,2,20461.8,Debit Card,Grocery Store,Bhopal,Bhopal,Tablet,Success,0,22
TXN0012811,CUST01173,Current,03-08-24 12:19,12,2981.25,Credit Card,BookMyShow,Delhi,Delhi,Mobile,Success,0,0
TXN0012812,CUST01168,Savings,25-11-24 8:47,8,5237.4,NEFT,Myntra,Chennai,Chennai,Tablet,Success,0,9
TXN0012813,CUST00127,Salary,22-05-24 1:54,1,9081.42,Debit Card,PhonePe Merchant,Hyderabad,Hyderabad,Desktop,Success,0,22
TXN0012814,CUST00663,Savings,23-11-24 20:48,20,6657.17,UPI,Flight Booking,Jaipur,Jaipur,Mobile,Failed,0,13
TXN0012815,CUST00104,Savings,23-02-24 14:12,14,3891.3,Net Banking,Flight Booking,Hyderabad,Hyderabad,Desktop,Success,0,14
TXN0012816,CUST00678,Savings,06-12-24 9:09,9,7993.12,Net Banking,Fuel Station,Hyderabad,Hyderabad,POS Terminal,Success,0,5
TXN0012817,CUST00322,Savings,27-04-24 9:57,9,4726.43,NEFT,BigBasket,Chennai,Chennai,POS Terminal,Success,0,7
TXN0012818,CUST00570,Salary,01-11-24 21:57,21,4890.15,Net Banking,Local ATM,Chennai,Chennai,Mobile,Success,0,6
TXN0012819,CUST00134,Savings,25-08-24 0:49,0,6371.47,Debit Card,Pharmacy,Pune,Pune,Mobile,Success,0,2
TXN0012820,CUST00798,Savings,26-04-24 1:06,1,11194.95,Debit Card,Zomato,Ahmedabad,Ahmedabad,POS Terminal,Success,0,24
TXN0012821,CUST00312,Salary,30-01-24 21:11,21,3246.89,Net Banking,Flight Booking,Pune,Pune,Mobile,Success,0,13
TXN0012822,CUST00456,Salary,29-06-24 7:52,7,4805.47,Net Banking,Pharmacy,Jaipur,Jaipur,POS Terminal,Success,0,10
TXN0012823,CUST00981,Current,18-12-24 4:46,4,2591.94,Debit Card,Myntra,Bengaluru,Bengaluru,Mobile,Success,0,22
TXN0012824,CUST01041,Current,05-01-24 14:19,14,23052.78,NEFT,Fuel Station,Hyderabad,Hyderabad,POS Terminal,Success,0,2
TXN0012825,CUST00547,Salary,28-07-24 6:05,6,1140.39,Debit Card,Swiggy,Chennai,Chennai,POS Terminal,Success,0,7
TXN0012826,CUST00608,Savings,13-12-24 17:07,17,1917.25,Net Banking,Nykaa,Ahmedabad,Ahmedabad,Mobile,Success,0,8
TXN0012827,CUST00521,Salary,21-12-24 17:21,17,3068.06,UPI,Hospital,Surat,Surat,Mobile,Success,0,4
TXN0012828,CUST01067,Savings,09-10-24 17:11,17,666.64,Net Banking,Ola,Lucknow,Lucknow,Desktop,Failed,0,18
TXN0012829,CUST00987,Savings,30-06-24 7:43,7,12629.99,UPI,Myntra,Hyderabad,Pune,Tablet,Success,0,28
TXN0012830,CUST00172,Current,11-03-24 23:03,23,1912.72,IMPS,Unknown Merchant,Ahmedabad,Ahmedabad,Mobile,Success,0,22
TXN0012831,CUST00131,Salary,14-08-24 8:24,8,4060.53,Credit Card,Jewellery Store,Chennai,Chennai,Tablet,Success,0,6
TXN0012832,CUST00470,Savings,22-02-24 7:45,7,44362.69,Debit Card,Jewellery Store,Mumbai,Mumbai,Desktop,Success,0,3
TXN0012833,CUST00591,Salary,09-06-24 23:23,23,1283.3,UPI,Google Pay Merchant,Pune,Pune,Desktop,Success,0,8
TXN0012834,CUST00365,Salary,06-08-24 2:51,2,5689.22,Net Banking,Google Pay Merchant,Mumbai,Mumbai,Mobile,Success,0,32
TXN0012835,CUST00803,Savings,02-01-24 8:54,8,9871.33,NEFT,Electronics Store,Lucknow,Lucknow,Mobile,Success,0,7
TXN0012836,CUST01055,Current,27-01-24 15:37,15,34299.56,IMPS,BookMyShow,Delhi,Pune,Tablet,Success,0,29
TXN0012837,CUST00244,Current,04-02-24 21:37,21,1714.57,Net Banking,Amazon,Hyderabad,Hyderabad,Desktop,Success,0,6
TXN0012838,CUST00317,Current,23-05-24 11:35,11,1333.13,NEFT,Ola,Mumbai,Mumbai,Mobile,Failed,0,14
TXN0012839,CUST00521,Salary,26-12-24 1:10,1,13250.62,Net Banking,Local ATM,Surat,Surat,Desktop,Success,0,30
TXN0012840,CUST00187,Savings,12-12-24 20:38,20,7420.02,Net Banking,Swiggy,Pune,Bengaluru,Tablet,Success,0,30
TXN0012841,CUST00280,Salary,22-04-24 17:10,17,7286.42,IMPS,Google Pay Merchant,Mumbai,Mumbai,POS Terminal,Success,0,8
TXN0012842,CUST01039,Savings,10-01-24 19:57,19,2764.74,IMPS,Electronics Store,Chennai,Chennai,Mobile,Success,0,3
TXN0012843,CUST00517,Current,27-05-24 20:01,20,3221.79,IMPS,BigBasket,Delhi,Chennai,Tablet,Success,0,26
TXN0012844,CUST01028,Current,14-10-24 4:17,4,27035.17,Debit Card,Unknown Merchant,Hyderabad,Hyderabad,Tablet,Reversed,0,43
TXN0012845,CUST00193,Salary,12-11-24 12:57,12,8202.92,Credit Card,BigBasket,Lucknow,Lucknow,POS Terminal,Success,0,4
TXN0012846,CUST00220,Salary,22-03-24 3:00,3,5984.81,UPI,Myntra,Kolkata,Hyderabad,Desktop,Success,0,45
TXN0012847,CUST01144,Savings,10-06-24 7:05,7,5770.39,IMPS,Nykaa,Mumbai,Mumbai,POS Terminal,Success,0,0
TXN0012848,CUST00068,Salary,14-04-24 1:16,1,5952.6,Credit Card,Uber,Delhi,Delhi,Tablet,Success,0,26
TXN0012849,CUST00704,Savings,15-11-24 3:08,3,1005.65,IMPS,Ola,Delhi,Delhi,POS Terminal,Success,0,24
TXN0012850,CUST00378,Current,15-01-24 18:27,18,842.91,NEFT,Fuel Station,Kolkata,Kolkata,Tablet,Failed,0,13
TXN0012851,CUST00710,Savings,28-09-24 17:43,17,12860.96,NEFT,Hospital,Pune,Pune,Desktop,Success,0,2
TXN0012852,CUST00395,Salary,27-12-24 19:21,19,5645.04,Credit Card,Flight Booking,Jaipur,Jaipur,Mobile,Success,0,0
TXN0012853,CUST00181,Salary,17-01-24 20:25,20,7114.77,Net Banking,Google Pay Merchant,Surat,Surat,Mobile,Success,0,9
TXN0012854,CUST00842,Salary,08-10-24 4:06,4,8156.46,Credit Card,Grocery Store,Mumbai,Mumbai,Desktop,Reversed,0,22
TXN0012855,CUST00889,Salary,06-02-24 3:23,3,1360.46,UPI,PhonePe Merchant,Bhopal,Bhopal,Desktop,Success,0,27
TXN0012856,CUST00210,Current,11-07-24 12:03,12,1041.77,UPI,PayTM Mall,Bengaluru,Bengaluru,Mobile,Success,0,3
TXN0012857,CUST01172,Salary,06-11-24 0:27,0,37325.95,Net Banking,Zomato,Pune,Pune,Desktop,Success,0,7
TXN0012858,CUST00019,Salary,25-12-24 8:14,8,1386.81,IMPS,Electronics Store,Delhi,Delhi,POS Terminal,Success,0,0
TXN0012859,CUST00792,Salary,05-10-24 4:51,4,5982.16,UPI,Flight Booking,Bengaluru,Bengaluru,Mobile,Success,0,29
TXN0012860,CUST00672,Salary,20-05-24 15:07,15,17416.3,NEFT,Uber,Ahmedabad,Ahmedabad,Mobile,Success,0,1
TXN0012861,CUST00677,Savings,14-03-24 4:10,4,4365.08,NEFT,Flight Booking,Chennai,Chennai,Desktop,Success,0,29
TXN0012862,CUST00582,Savings,13-12-24 2:59,2,45734.37,NEFT,BookMyShow,Pune,Pune,POS Terminal,Failed,0,31
TXN0012863,CUST00129,Current,26-06-24 7:31,7,447.24,Net Banking,Ola,Jaipur,Jaipur,Tablet,Success,0,5
TXN0012864,CUST00767,Salary,10-05-24 14:19,14,10793.6,IMPS,Grocery Store,Lucknow,Kolkata,Mobile,Success,0,27
TXN0012865,CUST00060,Current,28-08-24 9:33,9,23681.08,IMPS,Electronics Store,Jaipur,Jaipur,Tablet,Success,0,4
TXN0012866,CUST00126,Current,27-11-24 6:10,6,6413.49,Debit Card,Amazon,Bengaluru,Bengaluru,POS Terminal,Success,0,1
TXN0012867,CUST00263,Current,09-10-24 15:06,15,3475.16,NEFT,BigBasket,Bhopal,Bhopal,POS Terminal,Success,0,7
TXN0012868,CUST00200,Savings,21-05-24 10:40,10,23907.41,UPI,Zomato,Hyderabad,Hyderabad,Desktop,Reversed,0,9
TXN0012869,CUST00052,Savings,02-04-24 17:43,17,4892.55,IMPS,Flipkart,Chennai,Chennai,POS Terminal,Success,0,4
TXN0012870,CUST00333,Savings,25-12-24 3:52,3,1682.33,Debit Card,Fuel Station,Hyderabad,Hyderabad,POS Terminal,Success,0,29
TXN0012871,CUST00861,Current,03-01-24 1:23,1,5066.67,IMPS,Unknown Merchant,Ahmedabad,Ahmedabad,POS Terminal,Success,0,39
TXN0012872,CUST00602,Current,21-01-24 18:13,18,3142.03,UPI,Hospital,Ahmedabad,Ahmedabad,Mobile,Success,0,1
TXN0012873,CUST00136,Current,01-03-24 14:36,14,2555.5,UPI,Jewellery Store,Pune,Pune,POS Terminal,Success,0,7
TXN0012874,CUST00889,Salary,20-04-24 4:58,4,1621.36,NEFT,Myntra,Bhopal,Bhopal,Desktop,Success,0,22
TXN0012875,CUST01080,Current,12-05-24 12:50,12,42068.74,Debit Card,Zomato,Jaipur,Jaipur,Tablet,Success,0,3
TXN0012876,CUST00918,Salary,19-03-24 20:12,20,38910.77,UPI,IRCTC,Kolkata,Kolkata,Desktop,Success,0,4
TXN0012877,CUST01175,Salary,14-09-24 20:48,20,5321.02,UPI,Swiggy,Chennai,Delhi,POS Terminal,Success,0,29
TXN0012878,CUST00702,Savings,08-12-24 17:35,17,4830.59,NEFT,Ola,Bhopal,Bhopal,Mobile,Success,0,8
TXN0012879,CUST00450,Salary,19-04-24 1:48,1,3350.51,Net Banking,Grocery Store,Bengaluru,Bengaluru,Tablet,Success,0,26
TXN0012880,CUST00999,Current,23-01-24 20:52,20,30023.15,Debit Card,Uber,Hyderabad,Hyderabad,POS Terminal,Success,0,7
TXN0012881,CUST00824,Current,06-08-24 23:31,23,1680.95,IMPS,PayTM Mall,Hyderabad,Hyderabad,Tablet,Success,0,4
TXN0012882,CUST00377,Current,20-03-24 14:51,14,4723.26,IMPS,Unknown Merchant,Bhopal,Bhopal,POS Terminal,Success,0,23
TXN0012883,CUST01193,Salary,18-09-24 20:08,20,8827.3,Net Banking,IRCTC,Delhi,Pune,Desktop,Success,0,33
TXN0012884,CUST00746,Salary,14-04-24 11:26,11,31766.28,Credit Card,Google Pay Merchant,Bengaluru,Bengaluru,Tablet,Success,0,9
TXN0012885,CUST00818,Salary,23-11-24 0:02,0,12192.39,Debit Card,Google Pay Merchant,Bhopal,Bhopal,Mobile,Success,0,2
TXN0012886,CUST00466,Savings,24-01-24 16:24,16,6896.03,UPI,BookMyShow,Jaipur,Jaipur,Tablet,Success,0,8
TXN0012887,CUST00828,Salary,08-02-24 19:13,19,8537.57,IMPS,Uber,Surat,Surat,POS Terminal,Failed,0,16
TXN0012888,CUST00289,Savings,24-02-24 20:31,20,2365.99,NEFT,Local ATM,Delhi,Delhi,Desktop,Success,0,8
TXN0012889,CUST00505,Salary,25-01-24 6:04,6,5844.41,IMPS,Flipkart,Hyderabad,Hyderabad,Desktop,Success,0,6
TXN0012890,CUST00303,Savings,30-11-24 12:16,12,2824.69,Net Banking,IRCTC,Jaipur,Jaipur,Desktop,Success,0,12
TXN0012891,CUST00188,Current,22-05-24 18:43,18,2378.17,NEFT,Zomato,Kolkata,Kolkata,POS Terminal,Success,0,3
TXN0012892,CUST00394,Salary,13-02-24 17:57,17,5855.55,NEFT,Nykaa,Delhi,Delhi,POS Terminal,Failed,0,14
TXN0012893,CUST00596,Salary,12-05-24 21:15,21,12471.63,Credit Card,Zomato,Surat,Hyderabad,Mobile,Success,0,25
TXN0012894,CUST00326,Savings,03-01-24 18:38,18,15323.71,NEFT,Google Pay Merchant,Bhopal,Bhopal,Desktop,Success,0,3
TXN0012895,CUST01015,Current,02-12-24 2:13,2,8248.24,UPI,PayTM Mall,Lucknow,Lucknow,POS Terminal,Success,0,27
TXN0012896,CUST00760,Salary,06-02-24 9:26,9,13020.97,Debit Card,Nykaa,Chennai,Bengaluru,Mobile,Success,0,24
TXN0012897,CUST01165,Savings,21-07-24 2:15,2,2573.38,IMPS,Pharmacy,Hyderabad,Hyderabad,POS Terminal,Failed,0,32
TXN0012898,CUST00880,Savings,24-04-24 13:00,13,5383.38,Credit Card,Electronics Store,Hyderabad,Kolkata,Tablet,Success,0,20
TXN0012899,CUST00020,Salary,27-05-24 2:53,2,1530.88,Net Banking,Uber,Hyderabad,Hyderabad,POS Terminal,Success,0,25
TXN0012900,CUST00618,Current,07-10-24 6:39,6,2259.63,Debit Card,Local ATM,Kolkata,Kolkata,Desktop,Success,0,7
TXN0012901,CUST00810,Current,22-05-24 14:07,14,3437.24,Debit Card,BigBasket,Delhi,Delhi,Desktop,Success,0,2
TXN0012902,CUST01041,Current,12-01-24 2:06,2,2901.96,Debit Card,Google Pay Merchant,Hyderabad,Hyderabad,Mobile,Success,0,29
TXN0012903,CUST00225,Savings,01-02-24 12:49,12,5808.16,Credit Card,Electronics Store,Bhopal,Bhopal,Mobile,Success,0,3
TXN0012904,CUST00272,Current,24-12-24 13:39,13,16503.12,Net Banking,Pharmacy,Pune,Delhi,Desktop,Success,0,31
TXN0012905,CUST00565,Current,04-07-24 4:30,4,2363.22,UPI,BigBasket,Lucknow,Lucknow,Desktop,Success,0,20
TXN0012906,CUST00211,Current,07-04-24 13:17,13,19449.97,Debit Card,Google Pay Merchant,Bengaluru,Bengaluru,Tablet,Success,0,5
TXN0012907,CUST00746,Salary,12-07-24 22:28,22,60492.5,Debit Card,BigBasket,Surat,Bengaluru,Desktop,Success,0,20
TXN0012908,CUST00376,Savings,27-04-24 12:45,12,7427.39,Net Banking,Fuel Station,Surat,Surat,Mobile,Reversed,0,7
TXN0012909,CUST00217,Savings,24-08-24 4:54,4,1211.51,Debit Card,Myntra,Jaipur,Jaipur,POS Terminal,Success,0,23
TXN0012910,CUST00998,Current,04-09-24 14:40,14,1313.4,IMPS,BigBasket,Delhi,Delhi,Desktop,Success,0,6
TXN0012911,CUST00586,Current,14-02-24 19:45,19,2140.85,Debit Card,Hospital,Bhopal,Bhopal,Desktop,Success,0,1
TXN0012912,CUST01172,Salary,17-06-24 13:26,13,56735.86,Net Banking,Jewellery Store,Pune,Pune,Mobile,Success,0,12
TXN0012913,CUST00118,Current,03-12-24 4:18,4,2011.98,Debit Card,Flight Booking,Hyderabad,Hyderabad,Mobile,Success,0,25
TXN0012914,CUST00057,Savings,13-06-24 6:15,6,771.14,Net Banking,Unknown Merchant,Delhi,Delhi,Desktop,Success,0,29
TXN0012915,CUST00920,Salary,26-02-24 6:05,6,1586.23,UPI,Fuel Station,Kolkata,Jaipur,Mobile,Success,0,21
TXN0012916,CUST00178,Salary,04-11-24 20:25,20,4265.56,IMPS,Jewellery Store,Bengaluru,Bengaluru,Tablet,Failed,0,12
TXN0012917,CUST00955,Savings,25-01-24 2:42,2,1066.85,Debit Card,Flipkart,Kolkata,Chennai,Tablet,Success,0,43
TXN0012918,CUST00512,Current,03-03-24 19:52,19,7381.58,Net Banking,Hotel Booking,Ahmedabad,Mumbai,Mobile,Success,0,30
TXN0012919,CUST00613,Salary,01-03-24 9:42,9,16050.41,IMPS,Nykaa,Chennai,Chennai,Desktop,Failed,0,10
TXN0012920,CUST00609,Current,02-09-24 22:03,22,4491.81,Net Banking,Hotel Booking,Bhopal,Bhopal,Tablet,Success,0,9
TXN0012921,CUST00071,Current,05-07-24 22:21,22,14982.04,Credit Card,BookMyShow,Hyderabad,Hyderabad,Desktop,Success,0,7
TXN0012922,CUST00574,Current,02-10-24 18:37,18,2396.67,IMPS,Myntra,Pune,Pune,Tablet,Success,0,6
TXN0012923,CUST00310,Salary,02-07-24 16:03,16,2486.23,Debit Card,Unknown Merchant,Hyderabad,Hyderabad,Desktop,Success,0,17
TXN0012924,CUST00607,Current,08-06-24 16:55,16,2520.67,Credit Card,Jewellery Store,Jaipur,Jaipur,Desktop,Success,0,1
TXN0012925,CUST00130,Current,09-04-24 5:40,5,10951.88,NEFT,Pharmacy,Jaipur,Jaipur,Tablet,Success,0,1
TXN0012926,CUST00705,Current,19-12-24 17:20,17,5154.39,UPI,Uber,Pune,Pune,Tablet,Success,0,9
TXN0012927,CUST00829,Current,05-05-24 9:13,9,14832.37,Credit Card,Flipkart,Lucknow,Lucknow,POS Terminal,Success,0,4
TXN0012928,CUST01031,Current,29-07-24 6:44,6,1188.74,Debit Card,Uber,Delhi,Delhi,Tablet,Success,0,7
TXN0012929,CUST01171,Salary,16-12-24 4:58,4,2894.54,IMPS,Unknown Merchant,Jaipur,Jaipur,Mobile,Success,0,40
TXN0012930,CUST01085,Savings,27-12-24 13:39,13,63829.89,IMPS,Nykaa,Mumbai,Mumbai,Mobile,Success,0,5
TXN0012931,CUST00941,Salary,16-10-24 7:29,7,596.73,Net Banking,IRCTC,Bhopal,Bhopal,Tablet,Failed,0,21
TXN0012932,CUST00716,Salary,30-09-24 11:58,11,10269.66,IMPS,PayTM Mall,Bhopal,Bhopal,Tablet,Success,0,0
TXN0012933,CUST00215,Current,06-12-24 10:13,10,6535.67,UPI,Nykaa,Lucknow,Bengaluru,Mobile,Success,0,22
TXN0012934,CUST00426,Current,10-02-24 15:47,15,6982.15,Credit Card,Myntra,Chennai,Chennai,Mobile,Success,0,4
TXN0012935,CUST00875,Savings,24-02-24 3:13,3,6230.55,UPI,Google Pay Merchant,Surat,Surat,POS Terminal,Success,0,26
TXN0012936,CUST00188,Current,22-11-24 4:38,4,16780.1,IMPS,PayTM Mall,Kolkata,Kolkata,POS Terminal,Success,0,25
TXN0012937,CUST00062,Salary,06-02-24 14:11,14,355.99,Credit Card,PayTM Mall,Kolkata,Surat,Desktop,Success,0,20
TXN0012938,CUST00290,Salary,22-01-24 10:51,10,6054.91,Net Banking,Amazon,Hyderabad,Hyderabad,Mobile,Failed,0,23
TXN0012939,CUST00581,Current,15-12-24 9:55,9,4724.26,IMPS,Swiggy,Kolkata,Hyderabad,POS Terminal,Success,0,22
